Longitude,Latitude,Mean,Standard_Deviation,Max_Precipitation,New_Mean,New_Standard_Deviation,Elevation,Km,a,b,Estimated_FF,Estimated_PMP
76.375,22.375,80.72,28.24885363,172.87,79.25730159,25.95644846,279,3.606529551,6.53,-0.0002,6.425426071984631,247.50124067100933
76.375,22.625,88.15265625,31.7602058,202.59,86.33619048,28.52281345,561,4.075818458,6.53,-0.0002,6.415881571191009,271.151649422374
76.375,22.875,82.845,27.08391745,185.25,81.21952381,24.00172893,502,4.334290937,6.78,-0.0005,6.504892603257434,238.97366898214696
76.375,23.125,93.3559375,40.67681794,250.05,90.86873016,35.84620263,462,4.440673158,6.78,-0.0005,6.4707960187050055,325.3094027638969
76.375,23.375,97.303125,42.2267457,239.79,95.04142857,38.52303038,453,3.757455476,6.78,-0.0005,6.458037889947707,346.0863148296466
76.375,23.625,90.37234375,40.51367203,229.81,88.15904762,36.7953178,437,3.849700474,6.78,-0.0005,6.480456335808353,328.8227941150918
76.375,23.875,84.23625,33.22176769,197.14,82.44412698,30.25980102,416,3.790371026,6.78,-0.0005,6.500369210815131,280.9361288758003
76.375,24.125,84.950625,34.93516633,210.33,82.96047619,31.40627348,389,4.055543994,6.78,-0.0005,6.4980477748062855,289.0300905016717
76.375,24.375,88.7015625,40.11195548,238.82,86.31873016,35.65281482,379,4.277397748,6.78,-0.0005,6.485872310189147,319.94116692133923
76.375,24.625,88.14640625,40.24891751,230.48,85.88714286,36.31825858,293,3.981271757,16.8,-0.0102,6.836565889767639,336.4385740337889
76.375,24.875,87.08203125,43.01264727,209.48,85.13920635,40.47075375,278,3.072361697,6.78,-0.0005,6.491126473667459,349.7828123259016
76.375,25.125,87.69703125,44.14653694,205.78,85.82269841,41.89286336,268,2.863430474,6.93,-0.0007,6.51737632836054,360.7285872397066
76.375,25.375,78.0521875,35.13807165,176.84,76.48412698,33.11975479,233,3.030091063,6.9,-0.0006,6.5843136411062835,296.12304075389216
76.375,25.625,78.62875,35.89085231,191.15,76.84269841,33.23313737,225,3.439557942,16.8,-0.0102,7.533544411243485,328.9920663018505
76.375,25.875,90.3996875,52.46593969,268.88,87.56666667,47.77764779,271,3.794940557,16.8,-0.0102,6.681229810081359,409.6131321701158
76.375,26.125,90.7615625,51.58366145,258.99,88.09126984,47.40000635,246,3.605457959,6.9,-0.0006,6.534295088142784,400.48719117074177
76.375,26.375,92.67625,57.63468787,271.11,89.84396825,53.48913047,252,3.388838633,23.0,-0.0142,6.168720647488656,422.63575354650357
76.375,26.625,90.5190625,61.71067601,260.74,87.81714286,58.32179359,344,2.964978381,10.3,-0.0063,5.8233389587210915,430.146635255137
76.375,26.875,75.9746875,47.99606211,254.6,73.13936508,42.72807039,317,4.246871746,15.8,-0.0095,7.677165540453338,404.0051571081726
76.375,27.125,60.2684375,25.60374333,152.77,58.80015873,22.97788789,327,4.089576977,7.15,-0.0011,6.69135955492956,214.02174718485176
76.375,27.375,59.5403125,21.56786759,137.14,58.30857143,19.37670512,386,4.068360854,7.12,-0.0011,6.668622932220336,188.7562526141032
76.375,27.625,60.20546875,20.73309914,136.33,58.99714286,18.5267726,622,4.174113798,7.15,-0.0011,6.691823052183261,184.1833527172372
76.375,27.875,61.3521875,24.89434916,165.59,59.69761905,21.31570758,308,4.967809798,7.12,-0.0011,6.655345186011777,203.21557932898776
76.375,28.125,56.67015625,22.82692862,142.64,55.30555556,20.25248029,293,4.312283887,7.04,-0.0011,6.614544908471094,190.63109663613068
76.375,28.375,49.1853125,18.09959452,111.69,48.1931746,16.42551797,238,3.865742651,7.04,-0.0011,6.669229436018269,158.73086044737104
76.375,28.625,50.76875,18.17580505,112.18,49.79396825,16.57681911,217,3.763450112,7.04,-0.0011,6.6576232079241535,161.1309656202966
76.375,28.875,57.34625,24.15797601,141.98,56.00285714,21.8488064,217,3.935095643,7.04,-0.0011,6.609627479532496,201.75872117642547
76.375,29.125,54.00140625,20.39764569,135.91,52.70126984,17.73373733,223,4.692114731,7.04,-0.0011,6.633991261502534,171.6468647310013
76.375,29.375,47.63546875,16.86264492,116.42,46.54365079,14.57978099,227,4.792688537,7.4,-0.0014,6.922592539886511,148.56535186455318
76.375,29.625,52.97,18.91059624,123.54,51.84984127,16.82208823,231,4.261668216,9.58,-0.0039,7.791976823841101,184.04732161677015
76.375,29.875,61.56234375,24.19837706,141.27,60.29714286,22.19029399,237,3.649021377,21.9,-0.0124,10.207406398785775,288.06769261446357
76.375,30.125,71.2490625,27.75392319,169.83,69.68428571,25.01601955,244,4.003263353,10.9,-0.005,7.633278792163191,262.20331399535473
76.375,30.375,94.9284375,42.61169621,262.87,92.26269841,37.27980198,260,4.576400424,10.9,-0.005,6.780972998338198,347.72176810977487
76.375,30.625,93.851875,44.23238703,259.69,91.21952381,39.29486256,269,4.287341022,10.9,-0.005,6.817572119288104,361.747434420314
76.375,30.875,83.3478125,33.13034417,184.03,81.74968254,30.84777139,277,3.315646896,10.9,-0.005,7.1852026716199155,304.9953019049484
76.375,31.125,87.3934375,35.73930676,175.43,85.99603175,34.24320484,396,2.611728916,10.9,-0.005,7.041319641886044,328.51078834101924
76.375,31.375,80.13515625,30.95812141,155.89,78.93269841,29.68299434,356,2.592639432,9.72,-0.004,7.0543538492137285,289.5295016285683
76.375,31.625,76.665,28.56197855,142.43,75.62111111,27.54985582,1048,2.425017732,8.48,-0.0019,7.330523629227712,278.6198690703266
76.375,31.875,100.7576563,40.57695978,238.37,98.57333333,36.97652443,654,3.780687039,10.3,-0.0044,6.611497689286772,345.22786212680086
76.375,32.125,108.0995312,27.42735493,210.48,106.4744444,24.39635985,849,4.263158774,15.2,-0.0102,5.04642569545437,231.21394842259133
76.375,32.375,112.4895312,31.86506362,246.73,110.3587302,27.21983483,2924,5.009996229,15.2,-0.0102,4.825441386200236,243.83724871421668
76.375,32.625,77.87484375,21.84513569,176.07,76.31619048,18.14671079,4358,5.49707386,15.2,-0.0102,6.868680505309356,202.51880238875992
76.375,32.875,70.87140625,26.49623776,200.93,68.80698413,20.9865814,4628,6.29559495,15.2,-0.0102,7.377295323451067,225.69561506744515
76.375,33.125,74.40078125,31.2386388,234.69,71.85650794,24.0218519,2927,6.778556988,15.2,-0.0102,7.116438994589632,245.35082483341702
76.375,33.375,71.509375,30.97401405,234.54,68.9215873,23.36734176,4109,7.087601765,24.4,-0.018,6.735650446769151,228.90362096555143
76.375,33.625,68.58015625,31.0732105,234.45,65.94730159,23.1781664,5772,7.269889064,15.2,-0.0102,7.5517387450352516,243.61561349175423
76.375,33.875,63.68234375,32.68161236,237.65,60.92095238,24.43406422,4826,7.232896092,15.2,-0.0102,7.9385887613950255,257.6543313620963
76.375,34.125,62.720625,31.84313279,226.63,60.11888889,24.4307621,5009,6.815633111,15.2,-0.0102,8.016845800832737,258.57827755252856
76.375,34.375,59.2034375,25.96553155,186.38,57.1847619,20.59386516,3284,6.273481792,15.2,-0.0102,8.30967389278814,230.33174117165126
76.375,34.625,58.45671875,21.65190624,155.0,56.92428571,18.05413884,3206,5.432311957,15.2,-0.0102,8.373206425294732,209.6277500882512
76.375,34.875,57.91875,20.26306943,137.3,56.65873016,17.76231167,4553,4.540021104,15.2,-0.0102,8.419278854498762,207.4646050502476
76.375,35.125,60.46296875,23.85496651,142.08,59.16746032,21.69511978,3333,3.821713848,15.1,-0.0105,8.003136856959602,234.09198147747128
76.375,35.375,63.851875,28.59139315,166.93,62.21571429,25.6732164,3085,4.078736535,11.2,-0.0061,7.586856489042356,258.63088343892866
76.375,35.625,68.5725,34.41348791,191.46,66.62190476,30.97705248,4852,4.030018521,11.6,-0.0068,7.276952035612681,293.99102510161686
76.375,35.875,67.08875,33.86013306,184.59,65.22365079,30.69327414,5166,3.889006715,11.6,-0.0068,7.350744481625399,292.7071655076206
76.375,36.125,64.306875,31.0184307,164.87,62.71063492,28.53671814,4212,3.579926906,11.6,-0.0068,7.491120217630611,278.0788612033802
76.625,8.875,61.136875,11.61737073,110.45,60.35412698,9.894095824,19,5.063208797,20.3,-0.013,9.169121783283178,151.85704454572954
76.625,9.125,75.2215625,20.70890714,158.38,73.9015873,18.00435249,11,4.692110574,14.1,-0.0089,7.218902197485191,205.19322225435897
76.625,9.375,82.70265625,24.19243453,159.55,81.48285714,22.34586581,7,3.493583266,21.1,-0.0128,7.3205029928451735,246.28563378982165
76.625,9.625,91.97046875,27.4305819,178.27,90.60063492,25.38282496,36,3.453885264,20.7,-0.0121,6.802505691797386,264.6372800142967
76.625,9.875,93.57671875,29.13855055,186.08,92.1084127,26.91752484,101,3.491093177,20.3,-0.0117,6.792189008121635,276.40563509408906
76.625,10.125,111.726875,40.56342321,226.47,109.9055556,38.19957507,82,3.051459191,20.3,-0.0117,5.492680834043398,321.544948855591
76.625,10.375,95.16328125,32.07743941,182.26,93.78079365,30.38047803,584,2.912370446,20.3,-0.0117,6.667270097553751,297.7181339688077
76.625,10.625,76.49125,26.77771015,146.25,75.38396825,25.49428909,85,2.779682598,20.3,-0.0117,8.295168700492704,287.9706789006806
76.625,10.875,60.26828125,22.49575617,117.89,59.35365079,21.4604893,284,2.727633485,20.3,-0.0117,10.029011025052949,275.4957650427308
76.625,11.125,61.01609375,29.01156163,127.04,59.96809524,28.01319875,508,2.394296537,14.2,-0.0079,8.768930279580399,306.6618804967788
76.625,11.375,91.0646875,53.39162718,210.83,89.16365079,51.61997987,2259,2.356962353,12.7,-0.0073,6.532761673033051,428.2857135574736
76.625,11.625,73.0628125,39.83746754,156.58,71.73714286,38.7264906,998,2.190822247,13.9,-0.0078,7.861668825233229,377.5176563607077
76.625,11.875,61.58234375,37.81841341,148.87,60.1968254,36.47020954,807,2.431386486,16.3,-0.0101,8.751135259861895,380.7380803900457
76.625,12.125,64.55375,42.45071273,170.7,62.86888889,40.60771774,662,2.65543392,13.9,-0.0078,8.401158307868368,405.70561525497465
76.625,12.375,69.03703125,44.69828652,186.55,67.17174603,42.50853571,765,2.808336067,16.3,-0.0101,8.116435599228438,414.05482375771726
76.625,12.625,48.47890625,19.55819442,100.05,47.66031746,18.59325564,891,2.817671286,13.9,-0.0078,9.523413746909817,225.55017261178446
76.625,12.875,40.498125,12.80172484,74.95,39.95126984,12.13862672,872,2.883252855,13.9,-0.0078,10.135088025215499,163.52417531243287
76.625,13.125,40.99890625,14.43725369,82.74,40.33634921,13.55167656,821,3.129033564,13.9,-0.0078,10.095576639051073,177.81089554911202
76.625,13.375,42.6571875,16.29778153,93.95,41.84301587,15.08011301,849,3.455344406,13.9,-0.0078,9.965835340890171,192.94311067967564
76.625,13.625,46.3434375,15.60426436,98.14,45.52126984,14.28623874,746,3.683175894,13.9,-0.0078,9.683370449687324,184.68237955209426
76.625,13.875,48.865625,17.93900585,116.22,47.79650794,15.92994885,627,4.295273808,13.9,-0.0078,9.49473054400689,200.11619691056242
76.625,14.125,45.0465625,15.09472137,101.71,44.14714286,13.40500374,639,4.294132122,16.4,-0.0102,10.358489212936624,183.90214914016508
76.625,14.375,47.316875,17.01504802,107.29,46.36492063,15.36585143,610,3.964966058,13.9,-0.0078,9.610124855415284,194.9846257520615
76.625,14.625,49.003125,15.60741729,98.2,48.22222222,14.43711261,608,3.461757149,12.7,-0.0073,8.880689327522765,177.21463687587135
76.625,14.875,49.14921875,15.20007456,97.34,48.38428571,14.0449906,712,3.485635247,13.9,-0.0078,9.473751115463495,182.20796411342428
76.625,15.125,53.22984375,20.7245847,127.9,52.04460317,18.61233759,563,4.075543787,13.9,-0.0078,9.176960585326382,224.03453221421864
76.625,15.375,57.1878125,25.54095849,150.48,55.70698413,22.8550345,420,4.146701939,13.9,-0.0078,8.897976600540147,260.5513746855378
76.625,15.625,60.68203125,28.62065841,157.41,59.14666667,26.1012318,444,3.764700995,13.9,-0.0078,8.658738103162479,286.6857615761362
76.625,15.875,59.2340625,30.85417621,164.08,57.56984127,28.10399472,439,3.789858339,13.9,-0.0078,8.757085574667686,305.3431492530488
76.625,16.125,57.3721875,27.31463621,159.1,55.75746032,24.31176735,555,4.250720986,13.9,-0.0078,8.885189394945396,273.38684493059975
76.625,16.375,57.20234375,22.45912048,142.53,55.84793651,19.87500489,390,4.361360611,17.8,-0.0108,9.596641032488582,247.9356311982852
76.625,16.625,58.17125,22.58735525,142.72,56.82920635,20.07529962,444,4.278431469,20.3,-0.013,9.529522734128166,249.4792741232245
76.625,16.875,53.17890625,18.77892495,120.22,52.1147619,16.90478648,510,4.028754707,20.3,-0.013,10.168504049511862,225.07529602801333
76.625,17.125,49.5871875,18.01759101,115.36,48.5431746,16.12541077,427,4.143573541,12.0,-0.0056,9.090395347228469,196.17354653575583
76.625,17.375,53.493125,19.60562227,130.82,52.26571429,17.14827482,457,4.580885631,17.3,-0.0103,9.971463005729778,224.48651297971747
76.625,17.625,49.35,12.02721913,94.24,48.63746032,10.69843335,566,4.262543702,8.94,-0.0031,7.6717947890526235,131.4261852255568
76.625,17.875,48.0028125,13.81111424,103.16,47.12730159,12.02985311,586,4.657804042,8.94,-0.0031,7.703901358150175,140.6796142124761
76.625,18.125,52.35765625,19.17514568,129.17,51.1384127,16.68481319,641,4.676803175,8.94,-0.0031,7.6005974406191985,179.17220467912344
76.625,18.375,60.2775,24.2892969,153.89,58.7915873,21.40155618,602,4.443527933,8.94,-0.0031,7.416263353672516,218.99707680929757
76.625,18.625,73.44828125,35.38776071,224.67,71.04793651,30.05703532,628,5.111018498,8.94,-0.0031,7.119559939831938,287.4411458243856
76.625,18.875,76.56453125,40.54592496,257.48,73.69285714,33.79778167,426,5.437846325,8.94,-0.0031,7.051113462597777,314.8765245892774
76.625,19.125,85.9946875,44.54315222,283.73,82.85603175,37.21708886,405,5.397358429,8.94,-0.0031,6.847968630041134,340.85614451473333
76.625,19.375,89.0559375,46.66794081,289.83,85.86904762,39.528033,396,5.159906449,8.94,-0.0031,6.783289646873608,357.1860345101783
76.625,19.625,89.24046875,46.12212337,273.32,86.31857143,40.18229919,444,4.653825997,8.94,-0.0031,6.7794103968910955,361.6527656496746
76.625,19.875,86.91359375,43.88857452,238.09,84.51396825,39.85293873,521,3.853568561,8.94,-0.0031,6.828489200217375,359.0489554647298
76.625,20.125,91.97875,43.2325491,234.6,89.71492063,39.63238218,540,3.655724723,8.94,-0.0031,6.722105770712367,358.39181495925595
76.625,20.375,81.18875,33.41341616,187.19,79.50619048,30.87059264,507,3.488232661,8.94,-0.0031,6.950756233170698,295.76271421415345
76.625,20.625,79.8465625,34.94939946,192.86,78.05269841,32.16986306,324,3.56878428,8.94,-0.0031,6.979737059007469,304.3837478830774
76.625,20.875,82.63265625,44.9395179,227.64,80.33095238,41.38302764,247,3.559648871,12.3,-0.0082,6.2464386236831055,341.1291984654415
76.625,21.125,81.54890625,41.79545752,208.04,79.54111111,38.94340465,378,3.299631608,9.22,-0.0036,6.87436293369003,349.26000368765193
76.625,21.375,86.66421875,39.90022924,226.64,84.44238095,36.07434738,301,3.941793251,9.22,-0.0036,6.748929164941249,330.12743388910394
76.625,21.625,105.2764062,47.92059116,280.7,102.4919048,42.85572162,340,4.158326788,7.53,-0.0016,6.362699849360082,377.9544996957916
76.625,21.875,96.10984375,42.51776131,241.03,93.80952381,38.70142676,289,3.804006429,16.5,-0.0105,6.014703300028783,328.8874429991942
76.625,22.125,100.9639063,48.27533239,246.81,98.64888889,44.99449254,243,3.292872144,14.7,-0.0091,5.865430884235482,364.87599246461906
76.625,22.375,93.31828125,36.12587843,204.82,91.5484127,33.54577191,287,3.376627838,14.7,-0.0091,6.288050802735377,304.25579923705334
76.625,22.625,102.1303125,38.60116149,226.92,100.1495238,35.53302302,327,3.56768058,14.7,-0.0091,5.80350270563963,308.34630773612525
76.625,22.875,97.2290625,40.78288561,244.89,94.8852381,36.57949742,530,4.100787941,24.5,-0.0148,5.810595100475741,309.77771098651704
76.625,23.125,94.3728125,40.16488631,242.04,92.02888889,35.87771095,479,4.181178429,16.8,-0.0102,6.4158802037799205,324.5599079410431
76.625,23.375,93.84421875,36.64401349,213.9,91.93857143,33.64048576,460,3.625436013,16.8,-0.0102,6.4505658468862945,310.8443872661207
76.625,23.625,84.90140625,34.88561805,214.46,82.84492063,31.07506058,445,4.235392527,16.8,-0.0102,7.066635924255654,304.4975456930487
76.625,23.875,85.94796875,33.31696899,209.29,83.99015873,29.70398137,446,4.218284401,16.8,-0.0102,6.9916012352789245,293.6263615891942
76.625,24.125,87.731875,36.4825498,228.12,85.50349206,32.16051706,416,4.434521611,16.8,-0.0102,6.865533583564773,308.5309849402378
76.625,24.375,95.96265625,44.44309333,271.24,93.18047619,38.87347537,324,4.580488936,16.8,-0.0102,6.312676740213632,341.35834002946655
76.625,24.625,96.429375,44.44267761,262.18,93.7984127,39.54108746,361,4.25839546,16.8,-0.0102,6.28269646296344,344.85402532667
76.625,24.875,86.33140625,35.07756454,182.83,84.79968254,33.16339692,291,2.95597938,16.8,-0.0102,6.964310049427542,317.2915846931104
76.625,25.125,88.12703125,45.77193233,203.85,86.29015873,43.73079491,245,2.688262162,6.9,-0.0006,6.544632138739084,374.3289970705936
76.625,25.375,74.9053125,32.43345577,163.77,73.4947619,30.68042615,231,2.942437555,16.8,-0.0102,7.825164033148711,314.98467973065516
76.625,25.625,84.8996875,44.56008107,228.92,82.61365079,41.02019763,232,3.5666905,10.5,-0.0064,6.098343989328921,335.05496315799496
76.625,25.875,87.2321875,54.96777341,264.78,84.41396825,50.60735829,177,3.564027799,16.8,-0.0102,6.9006152473394256,436.4540957435433
76.625,26.125,85.51625,45.76073619,218.4,83.40698413,42.92490681,294,3.144864507,24.5,-0.0148,6.910435203922698,382.1460371449252
76.625,26.375,91.600625,54.24002673,243.82,89.18444444,51.13757112,252,3.023912794,23.0,-0.0142,6.263664147359332,411.909195807382
76.625,26.625,81.7828125,53.21213652,223.25,79.53730159,50.53481953,262,2.843835196,10.5,-0.0064,6.22121519825594,396.17079980115705
76.625,26.875,61.048125,30.14764848,169.26,59.33047619,27.10142194,323,4.056227162,15.8,-0.0095,8.846772936092124,300.80825114840536
76.625,27.125,55.17078125,22.78036026,141.71,53.79714286,20.15989972,364,4.360778493,15.8,-0.0095,9.354780706700426,243.7622221996713
76.625,27.375,55.75453125,21.96983301,145.85,54.32444444,18.9590495,263,4.827539247,7.12,-0.0011,6.6964513782550625,182.71288440468095
76.625,27.625,59.90953125,24.68939166,168.26,58.18968254,20.73493234,269,5.308448356,7.12,-0.0011,6.665915083455671,198.1268294896388
76.625,27.875,60.50828125,25.9889374,174.71,58.69555556,21.8138381,284,5.318387526,7.15,-0.0011,6.68959441894098,206.43401085944214
76.625,28.125,58.099375,23.87720427,154.75,56.5652381,20.70124525,254,4.742939891,7.04,-0.0011,6.604154083763611,194.81358835677955
76.625,28.375,49.9584375,15.83264105,101.22,49.1447619,14.569801,226,3.574190073,7.04,-0.0011,6.663560084266135,147.0451818793008
76.625,28.625,50.518125,18.40936658,116.38,49.47269841,16.56313819,211,4.039530482,7.04,-0.0011,6.659458884447197,160.81966277372217
76.625,28.875,52.94296875,18.98495059,114.42,51.96714286,17.47015509,224,3.574831295,7.04,-0.0011,6.6417195912426585,168.97484007330064
76.625,29.125,55.24875,17.38288656,113.16,54.32952381,15.9022796,225,3.699499547,7.04,-0.0011,6.624895148926757,160.5996849789169
76.625,29.375,56.72,18.22779291,122.59,55.67444444,16.35733327,232,4.090859705,7.4,-0.0014,6.8351061486080775,168.52410920860848
76.625,29.625,61.61515625,23.80236136,148.81,60.23111111,21.28257787,238,4.162037579,9.58,-0.0039,7.533641189272434,221.95046150533
